1.7544888,1.4774612,1.7394484,1.5237154,1.6653682,1.5392535,1.6856531,1.5220625,1.643189,1.4805402,1.6170509,1.7623576,1.4187744,1.6615068,1.294158,1.3853034,1.5247761,1.4328666,1.5072991,1.7029043,1.7526592,1.9984218,1.895783,1.5729458,1.247678,1.6557666,1.951467,1.5173275,1.5345702,1.2253274,1.4745959,1.3557842,1.3046253,1.5640318,1.6912737,1.6545125,1.4855336,1.7634598,1.5674238,1.5770663,1.5637279,1.4522887,1.4142011,1.3049759,1.3624882,1.4399859,1.4330065,1.3102007,1.4321432,1.2776856,1.2557515,1.1625375,1.2620871,1.2011939,1.2628778,1.2701198,1.4401298,1.3753,1.3491226,1.6801589,1.3171407,1.3815435,1.3935921,1.4852843,1.5739224,1.5177039,1.4275815,1.4151468,1.382608,1.4068989,1.4060267,1.3415964,1.3837969,1.5592105,1.5387378,1.4840097,1.7085452,1.5976095,1.7107356,1.8273753,1.5360492,1.5459963,2.0416973,2.1409705,2.0124156,2.0214963,1.9266409,2.4900827,2.50921,2.5025218,1.7258002,1.6551216,1.5265739,1.5021042,1.4198412,1.389969,1.355163,1.4791294,1.4676799,1.6003431
1.3274691,1.4093187,1.683148,1.336231,1.65187,1.5497514,1.4754689,1.4256381,1.5708488,1.714752,1.6759326,1.4513353,1.4169861,1.7005148,1.3259997,1.3567464,1.4284009,1.4081802,1.2703785,1.7148811,2.1635375,2.1054802,1.5699791,1.5026093,1.7735131,1.7736801,1.7464827,1.2333267,1.5871793,1.4788976,1.4249358,1.2941762,1.2974484,1.4661963,1.5181094,1.4975793,1.4301883,1.6992055,1.4703956,1.4403654,1.476904,1.6031128,1.7033433,1.5025916,1.3612993,1.5806711,1.6618207,1.8956602,1.6802721,1.4919034,1.6193206,1.4676929,1.4964334,1.3053604,1.2215856,1.2328842,1.2931459,1.4899895,1.5035075,1.4379332,1.5068394,1.4757867,1.4280624,1.4319993,1.4944013,1.346838,1.5087047,1.6075866,1.6773343,1.5599144,1.5204647,1.4029096,1.3491096,1.6891366,1.6665655,1.7337298,1.6516776,1.5206447,1.7462386,1.9741888,2.1593132,2.1590617,1.9339869,1.7906486,2.0912669,1.9482107,1.8995697,2.5440116,1.5890076,1.6466649,1.5936799,1.5299096,1.6157112,1.453163,1.4703943,1.4143298,1.4852917,1.5016818,1.4441024,1.5340656
1.5929265,1.5331129,1.6094158,1.431535,1.5084054,1.5054679,1.3830186,1.548112,1.5554274,1.4876621,1.5935624,1.4640269,1.4119817,1.5434679,1.5264852,1.4936752,1.4395735,1.8269817,1.6285632,1.5836205,1.8043683,2.130234,1.9551091,1.5324093,1.6261592,2.029425,1.9758439,1.4698951,1.49804,1.6363357,1.434154,1.6122969,1.5262159,1.5476793,1.5650653,1.5696697,1.5192437,1.4527243,1.4954798,1.5130271,1.3055681,1.4341763,1.5208148,1.5691643,1.5298135,1.5275104,1.590406,1.6576383,1.6689278,1.408523,1.3785199,1.3943324,1.5588337,1.4956466,1.4445308,1.5860313,1.4979253,1.5090958,1.4583921,1.5908371,1.651837,1.7440981,1.6367539,1.4491795,1.5507816,1.5200752,1.5532377,1.5318229,1.4736173,1.5709313,1.4131075,1.5184287,1.5815246,1.3979326,1.5439148,1.7815148,1.5837185,1.7201777,1.838504,1.8226156,1.4630964,1.8836223,2.1410034,2.1742108,2.5805168,2.1373026,1.6729178,1.7747259,1.5258353,1.5168599,1.6748779,1.6331663,1.4733196,1.46724,1.5102596,1.4489526,1.5694835,1.3806802,1.6107163,1.6642171
1.4932909,1.4463664,1.5338258,1.55621,1.5034384,1.5930419,1.7219167,1.4706292,1.5110632,1.5458635,1.7100011,1.6907078,1.6316161,1.6698353,1.6727407,1.5310833,1.4517949,1.5937753,1.5739,1.6101333,1.7033705,2.905849,2.869224,1.7624385,1.9627416,1.7655524,1.9702051,1.7500703,1.4096277,1.6093246,1.4439458,1.6833735,1.5290192,1.4408213,1.5828221,1.5746245,1.5342453,1.3838502,1.5358903,1.5080994,1.6235087,1.4423697,1.4165933,1.3815368,1.4331478,1.3310151,1.3635896,1.5614821,1.5084587,1.4316612,1.6473236,1.5944867,1.6540774,1.4858979,1.4126998,1.3657966,1.3550781,1.5110115,1.4060646,1.5269562,1.4935217,1.4395317,1.4140538,1.460346,1.4987627,1.5424055,1.6705687,1.5527868,1.72782,1.7710724,1.7041441,1.4159888,1.7470992,1.9715341,1.8061944,1.9135087,1.7846962,1.9304042,1.8017718,1.7049568,2.104369,2.4876494,2.4951797,1.6681718,1.7473407,2.107176,1.759252,1.1804478,1.3559486,1.5178638,1.2003741,1.7584192,1.5484185,1.5386125,1.3735985,1.5047603,1.5218114,1.5523107,1.6220824,1.7211232
1.7364187,1.562826,1.6622857,1.6356091,1.3020025,1.3376456,1.4654443,1.5435634,1.6277283,1.5224291,1.5269206,1.4208832,1.5708146,1.5294065,1.7925819,1.5619636,1.4281203,1.5554193,1.7444274,1.5852417,2.0751126,2.372313,2.332125,2.289765,2.1507392,2.1191792,1.7604748,1.6145824,1.4212878,1.6392673,1.5880615,1.4098628,1.5395805,1.5180596,1.4424915,1.5446941,1.4162369,1.4652616,1.3880007,1.5097017,1.5150589,1.5866073,1.5082135,1.5678406,1.5648633,1.5803119,1.6279825,1.552338,1.5762777,1.422057,1.4832628,1.4007959,1.428414,1.3209832,1.3178196,1.4172081,1.3365302,1.4964436,1.2911786,1.4253511,1.4923184,1.4613674,1.4010355,1.5473973,1.3853763,1.5178555,1.5103406,1.573528,1.870411,1.8192744,1.5952489,1.5822847,1.5334532,1.7401924,2.0067253,1.7229427,2.0844827,1.8080674,1.7002537,2.1181002,2.990853,2.4621365,1.9139919,1.4694954,1.4874067,1.4385237,1.5524577,1.5624633,1.8716333,1.8116571,1.3899734,1.6897272,1.6154753,1.4679223,1.4981892,1.4697614,1.5303957,1.6588311,1.6334476,1.6047605
1.4916216,1.4360733,1.5234824,1.4923582,1.4398419,1.4482098,1.5538402,1.5440104,1.3283833,1.5033971,1.6529508,1.4864334,1.3189845,1.4857192,1.6668838,1.5034469,1.5317693,1.4778051,1.6284108,1.8132563,2.174638,2.3373961,2.3595128,1.76454,2.0163715,2.1898293,1.5689842,1.8093563,1.5803665,1.43991,1.8564734,1.7210128,1.612539,1.647383,1.467083,1.6296581,1.5220596,1.4652462,1.4129345,1.5151943,1.5783412,1.5067756,1.5720181,1.5141573,1.3818197,1.6539583,1.4973373,1.4555507,1.596385,1.5005356,1.4547493,1.4454625,1.5624369,1.6115108,1.4072664,1.9995329,1.3523865,1.8710423,1.7305894,1.4895294,1.6958998,1.6029568,1.7147362,1.6896552,1.5301015,1.753749,1.4182122,1.5815009,1.5472916,1.5330131,1.3153052,1.4959246,1.3660015,1.5530189,2.61143,2.0611346,2.1061401,1.8354391,1.6377329,2.7156386,2.0279164,1.9730217,1.3294101,1.4356277,1.5393809,1.4478219,1.4970918,1.8077521,1.6806566,1.653759,1.6042238,1.7266524,1.6869476,1.5551388,1.6938858,1.4480618,1.4876301,1.612949,1.7066638,1.3886242
1.5999568,1.6341373,1.6359202,1.5645835,1.7080178,1.6148386,1.7178088,1.5868976,1.7209461,1.610797,1.6990589,1.8729998,1.9159654,1.8726543,1.9419361,1.8956851,1.6763388,1.5078988,1.4630264,2.136573,2.0121062,2.3688703,3.066805,1.9035281,2.4249678,2.1998284,1.8865286,1.3997881,1.3839632,1.4745067,1.6839764,1.4906827,1.6924076,1.6441954,1.4580327,1.8715596,1.3779953,1.9351971,1.3130764,1.5936575,1.651528,1.7273066,1.665836,1.6549433,1.8030266,1.6282966,1.4637465,1.7120167,1.5477252,1.6166701,1.4317259,1.4219643,1.5330201,1.5388309,1.5536641,1.6726991,1.7239393,1.6270525,1.6310728,1.6497068,1.6186855,1.5391132,1.6820033,1.8190224,1.6500677,1.5941892,1.6579914,1.5710793,1.5256485,1.7240071,1.4002719,1.6009765,1.7008221,2.1009564,2.2484477,2.5145772,1.8051622,2.1988668,2.014507,1.6245581,1.6289996,1.9031485,1.3514811,1.6450902,1.5530211,1.3818505,1.586786,1.8318534,1.8947489,1.8563658,2.0242417,1.82252,1.6521538,1.561929,1.671097,1.5916508,1.3902779,1.3107868,1.625057,1.4199696
1.3784018,1.5019809,1.4488827,1.7015188,1.694975,1.6885653,1.6870311,1.5500567,1.5907587,1.4200586,1.5012352,1.6795902,1.6521504,1.7769283,1.5327163,1.6628478,1.3969258,1.4776084,2.0528548,1.4422594,2.1677847,2.2158136,2.357564,1.8836721,2.1416726,2.768402,2.2803023,1.506054,1.5246313,1.6771088,1.695166,1.7340355,1.5923883,1.9617462,1.4558301,1.3611506,1.347799,1.5196896,1.3495282,1.3641694,1.5000503,1.4891359,1.5721197,1.5224352,1.6600641,1.6024961,1.5697925,1.4350601,1.4574398,1.81886,1.7700963,1.624937,1.7646942,1.5025014,1.5061393,1.5353792,1.6817442,1.7987609,1.591494,1.6957588,1.4640459,1.5945574,1.820762,1.463963,1.5169297,1.4737356,1.7229878,1.222975,1.8592904,1.3233994,1.642287,1.6077604,2.2679367,2.0473897,2.2635736,1.9973279,2.0095437,1.5178992,1.5888562,1.5433809,1.4404901,1.3787124,1.2615275,1.1909846,1.5551587,1.6148722,1.7016258,1.4116457,1.8041735,1.4648486,1.395069,1.4137841,1.8879619,1.5140699,1.6298847,1.4806178,1.4081415,1.5609044,1.2918338,1.4361191
1.4154246,1.3894434,1.5169413,1.5799469,1.4982748,1.6498007,1.4140068,1.4961028,1.4934058,1.5194012,1.3826079,1.2857378,1.4527447,1.3970668,1.428712,1.5538039,1.4780995,1.3722633,1.5730176,1.7893829,2.2110841,2.2481632,2.6238122,1.7074656,1.8989525,2.1985517,2.455696,2.4346905,1.9194125,1.43644,1.2637244,1.4086194,1.5220013,1.718498,1.5960398,1.4692911,1.5763144,1.3430057,1.3515899,1.3616704,1.4386843,1.413666,1.5843703,1.5925547,1.479162,1.3882432,1.3783064,1.3505318,1.5551474,1.5214099,1.5891771,1.5691941,1.571825,1.5768352,1.5599711,1.395027,1.3975549,1.6390058,1.6052152,1.5697279,1.5217277,1.4394484,1.4794573,1.2986635,1.3895819,1.3636669,1.4466976,1.4037741,1.3998784,1.5723978,2.1673071,2.602895,2.2986326,2.1108181,2.4454277,1.8597932,1.7284113,1.4033372,1.6519275,1.6761268,1.3663386,1.8555647,1.4348875,1.52472,1.5077444,1.54799,1.6568998,1.6480988,1.3599095,1.3312396,1.701513,1.6567228,1.6681088,1.5688771,1.4990344,1.4103211,1.3202018,1.4368055,1.4950145,1.4294984
1.5683854,1.4558526,1.4073254,1.6077982,1.8126837,1.7732933,1.7130972,1.3510809,1.481781,1.6191505,1.7782352,1.5353136,1.3749801,1.5547351,1.5469608,1.3591863,1.3245553,1.3643324,1.503284,1.5268495,2.0678968,2.4420965,2.1984608,1.7523602,1.8667191,2.2243128,2.0517814,2.76132,2.3423586,1.4383628,1.4710608,1.5285742,1.4724307,1.6316674,1.8356941,1.873739,2.1849961,1.5022343,1.4065301,1.5384746,1.4706355,1.5674264,1.5206639,1.3512454,1.3632914,1.4345982,1.57007,1.3262519,1.493729,1.3393859,1.3873328,1.6246195,1.5659276,1.5357857,1.6231786,1.5068387,1.4715575,1.5989188,1.7266117,1.4712284,1.4542996,1.4616132,1.7314619,1.4277428,1.4451011,1.3227881,1.3836337,1.5499103,1.3948036,1.9199773,2.4183228,1.9037205,1.6634895,1.9919293,1.6410573,1.4601303,1.4670506,1.3606311,1.6210332,1.671238,1.4724573,1.562967,1.6204511,1.3008351,1.3932896,1.3736442,1.3823044,1.726595,1.4229256,1.4466289,1.486037,1.5669224,1.419752,1.6884366,1.9574672,1.6143694,1.5291368,1.4381468,1.3352342,1.322096
