1.8389262,1.7410887,1.68061,1.697541,1.7477124,1.867151,1.7631122,1.7710036,1.830881,1.7997113,1.7658976,1.8384799,1.8723776,1.8225328,1.765953,1.8250405,1.756807,1.7229861,1.8566222,1.8505615,1.859938,1.7299532,1.6625316,1.8330973,1.7479421,1.79637,1.7875612,1.758298,1.7620902,1.7414027,1.6323832,1.9431492,1.7842379,1.8938663,1.7370862,1.6311686,1.6434844,1.8522556,1.6005791,1.7309941,1.7320666,1.7501011,1.7632091,1.5958374,1.863306,1.7304137,1.8294553,1.833219,1.7896211,1.6490619,1.6713645,1.6682189,1.7288117,1.7131803,1.7135121,1.6318954,1.8576427,1.8170408,1.8112766,1.6911653,1.8185364,1.8138103,1.6344523,1.7721115,1.6826813,1.8267245,1.7056763,1.7300333,1.6571738,1.7135617,1.7714294,1.72878,1.7699931,1.8367085,1.8084354,1.8203787,1.7356759,1.7807823,1.8266937,1.7058713
1.9164346,1.883096,1.6608261,1.7969223,1.771755,1.8374418,1.6180794,1.6812923,1.9386739,1.7046223,1.7330476,1.7882866,1.7791252,1.8334088,1.7575872,1.8576427,1.6286919,1.7326369,1.6846979,1.747402,1.875385,1.783707,1.7214785,1.7576098,1.668272,1.775432,1.8608261,1.7038087,1.7725532,1.8672034,1.7259284,1.881074,1.8174069,1.8173301,1.8717886,1.7020687,1.8531225,1.8141148,1.7672907,1.8842039,1.6459855,1.7288948,1.8607913,1.8049647,1.7049645,1.7596409,1.8425705,1.6772643,1.8051631,1.6507168,1.7205826,1.8122525,1.8311521,1.7634008,1.7503792,1.8042946,1.8190564,1.8220239,1.7970157,1.9264177,1.6608261,1.6813326,1.7150463,1.6734867,1.6548959,1.8193526,1.7820534,1.7428154,1.6615258,1.7297807,1.7627169,1.8030657,1.7945682,1.8230249,1.837414,1.80121,1.7771044,1.7856735,1.7267746,1.7172191
1.8353492,1.7784457,1.8139393,1.7320346,1.8029678,1.6135793,1.682645,1.6904341,1.7865539,1.6836686,1.7409,1.7465763,1.8182634,1.537994,1.7130829,1.7588036,1.7747796,1.6736628,1.7348341,1.8122743,1.8128467,1.6982019,1.834107,1.817528,1.7437166,1.7478915,1.6473032,1.8596021,1.8948104,1.7470988,1.8797214,1.6702956,1.7673583,1.9206669,1.6435843,1.8138181,1.8010532,1.8905976,1.7359173,1.6359819,1.852324,1.750833,1.6509392,1.6114783,1.88703,1.6736133,1.6865989,1.8069446,1.9050227,1.6442538,1.6877397,1.7777892,1.7491786,1.7983125,1.6457379,1.8127224,1.8412585,1.6817609,1.6246498,1.8422806,1.7978804,1.8315281,1.8250874,1.690751,1.625144,1.840724,1.7583354,1.7161324,1.6079303,1.626737,1.6587225,1.8215735,1.8415856,1.8741654,1.846917,1.7468973,1.7126498,1.5835495,1.7187037,1.8258531
1.7644619,1.6718735,1.8436674,1.8084989,1.6999345,1.8326486,1.6513857,1.7309426,1.8344902,1.8077927,1.8633887,1.6532265,1.7457105,1.7032738,1.6805396,1.704798,1.7837648,1.8126543,1.7872542,1.7590835,1.7017386,1.755777,1.76942,1.8866394,1.7191246,1.672041,1.8733591,1.7216828,1.981589,1.7072028,1.7695572,1.8219563,1.7638117,1.7472398,1.9157184,1.790034,1.7477822,1.8381476,1.7073811,1.7328724,1.6943713,1.8817458,1.7891325,1.7902929,1.7277886,1.7038538,1.7890596,1.741662,1.7020044,1.641044,1.5546899,1.6441745,1.6407446,1.8230748,1.7972016,1.6989824,1.8378606,1.8424098,1.8458415,1.8656275,1.8111745,1.6388881,1.8977541,1.6998613,1.7318676,1.7618618,1.7525058,1.7544639,1.7513103,1.8047795,1.6988491,1.6077377,1.7593194,1.8014034,1.7441267,1.8004719,1.6875556,1.6251453,1.7906038,1.765928
1.9380199,1.8221334,1.844662,1.7733048,1.7525096,1.8252034,1.6073803,1.7725807,1.7258859,1.8583758,1.7482101,1.7171136,1.8722961,1.7584863,1.7031008,1.8077644,1.8046457,1.8415325,1.7666909,1.6753871,1.8278403,1.7930095,1.8382764,1.8323828,1.8842161,1.740975,1.8591518,1.7993189,1.849371,1.6394036,1.7866327,1.8509635,1.7078172,1.779776,1.8476026,1.6248705,1.7515173,1.8414482,1.8661027,1.709406,1.6231339,1.9237759,1.7736113,1.7560997,1.7192227,1.7015028,1.798781,1.7841429,1.9103054,1.6893235,1.669011,1.8857946,1.8423207,1.7870941,1.8293839,1.812344,1.7741306,1.8403813,1.6566824,1.7225412,1.8220795,1.702239,1.807182,1.6890857,1.7552456,1.8143585,1.814967,1.7688706,1.7809349,1.8979414,1.7986339,1.8367795,1.6324219,1.8144416,1.6337023,1.8702544,1.6159325,1.6728125,1.7186093,1.7375644
1.9716985,1.6894741,1.8573796,1.8174515,1.7956576,1.7392422,1.6913545,1.6164122,1.8456095,1.7309659,1.8398746,1.8766778,1.7381696,1.7533888,1.8163077,1.6901301,1.7428468,1.7997817,1.7333944,1.676119,1.6809154,1.6259605,1.8435583,1.8695449,1.6205465,1.8679161,1.7955817,1.9058,1.6687195,1.6469386,1.9400225,1.7589543,1.7356476,1.8248869,1.6978003,1.7988496,1.6488756,1.7699614,1.8398281,1.8730665,1.9419702,1.899028,1.7915814,1.8571563,1.9130408,1.9314297,1.8183007,1.6656837,1.6528231,1.7215395,1.7579103,1.8711907,1.7863337,1.8310913,1.7441885,1.6135373,1.8582537,1.8153614,1.9007891,1.9173504,1.6700361,1.7653491,1.773304,1.8346434,1.7936447,1.7859235,1.8309495,1.839215,1.848664,1.7181789,1.7165402,1.6696528,1.774556,1.8581136,1.7392097,1.9445914,1.889868,1.8879416,1.8599741,1.8949945
1.9682006,1.7884368,1.811488,1.762473,1.6407102,1.6740816,1.8718802,1.7114403,1.8014802,1.9496354,1.8181946,1.8000124,1.8759433,1.9129213,1.8012168,1.8016334,1.7089975,1.7074702,1.7642206,1.6950299,1.840422,1.695417,1.8413683,1.807497,1.880507,1.8515843,1.7428681,1.9179368,1.7590476,1.8127307,1.6555244,1.7546288,1.7827561,1.811376,1.8305609,1.8645928,1.7987834,1.688597,1.7774888,1.7358091,1.862164,1.6629562,1.8305082,1.7636619,1.921914,1.7296885,1.9141419,1.7657366,1.6226089,1.7934525,1.747742,1.7913511,1.8981035,1.7235028,1.6842406,1.7428358,1.6781449,1.8204854,1.8073021,1.6744632,1.7567171,1.7528895,1.8552713,1.7832748,1.8472463,1.8513745,1.7086197,1.8728948,1.9397643,1.8103703,1.8645886,1.7553344,1.8338615,1.8350884,1.8658195,1.8403722,1.7295735,1.6580815,1.864708,1.8847649
1.9808147,1.8221842,1.8592844,1.8668389,1.6884356,1.867968,1.7981958,1.8339354,1.7904663,1.692983,1.8117455,1.6803876,1.8753601,1.7888882,1.8555907,1.8232132,1.882669,1.8014255,1.8538967,1.7703651,1.8267722,1.6685557,1.6808295,1.6835879,1.7137007,1.6941192,1.7631595,1.7543302,1.8161546,1.8315005,1.9464505,1.6643833,1.7532281,1.773204,1.7616941,1.6970869,1.7449055,1.873116,1.8382542,1.834116,1.7928085,1.7347281,1.6623919,1.6721351,1.6796259,1.7573875,1.759652,1.7714843,1.7598374,1.6881744,1.7146839,1.903624,1.6075035,1.7842429,1.8533939,1.8504223,1.8778135,1.632517,1.7119775,1.8989041,1.8124638,1.7890139,1.6915996,1.85976,1.6240696,1.6772469,1.8345313,1.6867667,1.6581712,1.6833992,1.629388,1.7366886,1.6781625,1.9627581,1.8358924,1.8454355,1.9218401,1.919427,1.8320442,1.8623124
2.0687346,1.6390268,1.9683572,1.7972152,1.7661849,1.8209738,1.7571878,1.7941185,1.7920094,1.8583403,1.8145354,1.810255,1.7916957,1.6559525,1.8554776,1.7824178,1.69806,1.7583094,1.6911592,1.6376035,1.7568836,1.9576662,1.8430413,1.8991302,1.8542306,1.8551886,1.7157053,1.8137072,1.728773,1.8523492,1.7294228,1.6906497,1.7677566,1.8768398,1.8790653,1.7905293,1.9565896,1.7910513,1.6737885,1.8273656,1.8610697,1.636721,1.8948138,1.6951835,1.7762607,1.8532572,1.8642455,1.7672904,1.7422794,1.9222015,1.843751,1.8328757,1.7402407,1.947657,1.9069082,1.8108343,1.673882,1.8360133,1.8257195,1.6624428,1.8932413,1.5838195,1.7760738,1.8741148,1.8209909,1.6559767,1.711071,1.9228147,1.9172478,1.6523492,1.8250424,1.6695622,1.7225916,1.784523,1.8299371,1.7223787,1.8056017,1.6344184,1.887169,1.6920826
1.9486715,1.7145666,1.7137382,1.7213037,1.6105276,1.8268979,1.7772541,1.9055991,1.6799195,1.8912749,1.8640682,1.8404262,1.6767019,1.9007747,1.6473328,1.6007667,1.7031654,1.9082347,1.7421353,1.7833326,1.6914798,1.7534785,1.730589,1.6140047,1.8870152,1.8274517,1.8998554,1.7837213,1.7706683,1.7305132,1.8658577,1.7524484,1.828971,1.7857825,1.7057787,1.9328418,1.8206673,1.7051675,1.8127587,1.9126472,1.7562473,1.8776692,1.8376167,1.8422647,1.8373339,1.6998587,1.863813,1.733737,1.6944338,1.6705984,1.6692002,1.863121,1.8672353,1.941287,1.7197022,1.7157236,1.6859952,1.7856987,1.8826957,1.8550463,1.8505836,1.8346844,1.9189335,1.6832936,1.7499146,1.6918248,1.858144,1.8752639,1.6770619,1.8176882,1.7471726,1.7856417,1.6572284,1.7303789,1.6988785,1.8748658,1.8396134,1.7051146,1.8343279,1.7919109
1.8399975,1.8019391,1.8572129,1.663283,1.8727999,1.8276399,1.729547,1.7708052,1.7660617,1.7649763,1.7422878,1.887588,1.7783506,1.9278253,1.7716049,1.7332413,1.8011221,1.8580089,1.8838166,1.7798284,1.7175984,1.761879,1.8454679,1.9272364,1.8477793,1.7352941,1.7100724,1.8177626,1.9213223,1.781393,1.7496169,1.8161002,1.7207283,1.847729,1.7802851,1.8507066,1.7562423,1.9045472,1.689276,1.8664945,1.7289584,1.6739566,1.7256473,1.8331457,1.8675663,1.819628,1.741985,1.8438393,1.8606663,1.8117917,1.8133143,1.8289814,1.6909263,1.6673062,1.7029508,1.6073916,1.7985908,1.7037003,1.8604883,1.7619532,1.6589651,1.7199957,1.9291015,1.7699375,1.8999745,1.8250946,1.8108025,1.8409944,1.7845803,1.8319755,1.7775306,1.9191585,1.8648249,1.9164841,1.690246,1.8843083,1.854172,1.7715857,1.6736904,1.8619866
1.8044499,1.8677261,1.8781402,1.8355317,1.8952372,1.7561579,1.7004278,1.8211999,1.8145614,1.9280149,1.792734,1.6362015,1.8866328,1.8222795,1.8294551,1.7028354,1.6865213,1.8288133,1.7722319,1.7495334,2.0008218,1.7081023,1.6491927,1.7591101,1.8142421,1.7176402,1.7627972,1.8751646,1.7281111,1.6819676,1.7633164,1.7785838,1.5640917,1.8998939,1.8608799,1.6674379,1.7673998,1.8118151,1.9012341,1.8317704,1.7397814,1.5798725,1.7823491,1.6254804,1.8552923,1.7261331,1.7933588,1.7526833,1.8051349,1.794844,1.6947149,1.7662458,1.766784,1.5484322,1.6885799,1.9116036,1.8337474,1.7741674,1.7823652,1.58038,1.84112,1.7447733,1.7713284,1.9010165,1.6944337,1.6748476,1.6279429,1.7705888,1.6984974,1.6742526,1.7168989,1.6712275,1.6370606,1.9128125,1.8016334,1.8376993,1.7716564,1.7257926,1.6580672,1.7621784
1.9204512,1.9130055,1.8202822,1.695332,1.9315327,1.7916955,1.8255348,1.6940464,1.8233345,1.8276132,1.9700634,1.6860749,1.7023547,1.5931072,1.8594451,1.8355026,1.7363714,1.7066774,1.812757,1.7340457,1.7912517,1.927162,1.7792685,1.6887344,1.6555442,1.8097672,1.6774789,1.8501147,1.9141054,1.8499743,1.708975,1.7021883,1.6641495,1.7637823,1.906063,1.8869429,1.8985183,1.8428823,1.7340294,1.8697038,1.7377737,1.8921554,1.7550504,1.7615232,1.8071274,1.9168832,1.9277501,1.7071592,1.6646066,1.7777461,1.9268049,1.8491943,1.7645344,1.9427681,1.8879793,1.8229643,1.764765,1.8197643,1.6881998,1.7538937,1.9376649,1.7340822,1.7492353,1.6609559,1.7943499,1.8762121,1.9224113,1.921915,1.7492527,1.7515842,1.7696353,1.7765574,1.8461367,1.8799043,1.8559788,1.8213995,1.8275857,1.9284726,1.7621837,1.8878423
1.8938361,1.8871046,1.7937429,1.6724373,1.881825,1.8881458,1.8124146,1.8460157,1.7059151,1.7368929,1.7115203,1.6666766,1.6969688,1.7952695,1.6977562,1.7425358,1.7451327,1.7282383,1.630152,1.816909,1.9435636,1.8501949,1.8715404,1.910736,1.7222121,1.6805879,1.6774803,1.7316625,1.8776225,1.8703471,1.9225589,1.6926786,1.835431,1.8288603,1.8384566,1.711347,1.854263,1.8806112,1.735183,1.6858255,1.8658285,1.6917627,1.7039303,1.7497219,1.8120881,1.8130529,1.7336471,1.8281622,1.8267223,1.7971374,1.7682573,2.00987,1.8129956,1.9208894,1.8732866,1.767114,1.7271816,1.537052,1.8016622,1.8475186,1.9548153,1.7974757,1.7281629,1.7511762,1.926318,1.7986127,1.7516583,1.6981603,1.7263856,1.7973748,1.7994546,1.9365102,1.8875041,1.8373361,1.7499154,1.743852,1.8642259,1.8654209,1.7374631,1.7635988
